"X","Y","PartID","depth","date_time","distance_decdegree","distance_meters","movement","id","Lat","Long","json_file","DeliveryTime","DeliveryDay"
145.442126,-14.694798,0,3.55,2021-11-26 06:33:00,0.0548422504248866,6098.18001301779,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442331,-14.695206,0,3.55,2021-11-26 06:45:00,0.0504419064190292,5608.88408407565,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442545,-14.695586,0,3.55,2021-11-26 06:57:00,0.0481165592461652,5350.31727576591,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442789,-14.695939,0,3.55,2021-11-26 07:09:00,0.0472170705453108,5250.29869565679,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442276,-14.694987,1,3.55,2021-11-26 06:27:00,0.0509086763312517,5660.78653022511,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442467,-14.695356,1,3.55,2021-11-26 06:39:00,0.0458865214729675,5102.34838916059,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442684,-14.695707,1,3.55,2021-11-26 06:51:00,0.0454758153717683,5056.67995436528,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442913,-14.696028,1,3.55,2021-11-26 07:03:00,0.0433670218860958,4822.19281741739,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442235,-14.694963,2,3.55,2021-11-26 07:00:00,0.0512545331582633,5699.24405473419,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442429,-14.695338,2,3.55,2021-11-26 07:12:00,0.046627556349723,5184.74770792248,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.44264,-14.695687,2,3.55,2021-11-26 07:24:00,0.0449558855949969,4998.86640097685,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442862,-14.696006,2,3.55,2021-11-26 07:36:00,0.0427592141231791,4754.60767780588,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442377,-14.694874,3,3.55,2021-11-26 06:14:00,0.0425410598280242,4730.35002695893,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442533,-14.695179,3,3.55,2021-11-26 06:26:00,0.0378381429320359,4207.40952769406,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442688,-14.695481,3,3.55,2021-11-26 06:38:00,0.037491479335608,4168.86229451893,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442873,-14.695753,3,3.55,2021-11-26 06:50:00,0.036203543493247,4025.6503630047,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.443059,-14.696003,3,3.55,2021-11-26 07:02:00,0.0342490262642821,3808.31796310442,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442156,-14.694928,4,3.55,2021-11-26 06:51:00,0.0541196621864587,6017.83186685157,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.44237,-14.695337,4,3.55,2021-11-26 07:03:00,0.0509716820198911,5667.79244315156,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442599,-14.695716,4,3.55,2021-11-26 07:15:00,0.0488128214368956,5427.73809898955,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442841,-14.696061,4,3.55,2021-11-26 07:27:00,0.0463590766599372,5154.89412851119,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442248,-14.694646,5,3.55,2021-11-26 07:01:00,0.0464821659078579,5168.58102840447,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.4424,-14.694968,5,3.55,2021-11-26 07:13:00,0.0393606936452229,4376.70944255951,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442546,-14.695258,5,3.55,2021-11-26 07:25:00,0.0358669210189355,3988.21965166672,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.4427,-14.695544,5,3.55,2021-11-26 07:37:00,0.0358568360731584,3987.09825686082,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
145.442866,-14.695804,5,3.55,2021-11-26 07:49:00,0.0339795767779184,3778.35654723379,"moving",31,-14.69447,145.44207,"run_day_11652_liz21_del_06_31.json","06",11652
