"X","Y","PartID","depth","date_time","distance_decdegree","distance_meters","movement","id","Lat","Long","json_file","DeliveryTime","DeliveryDay"
145.441558,-14.668138,0,3.55,2021-11-26 08:57:00,0.0952294500852181,10589.0317166275,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441371,-14.668878,0,3.55,2021-11-26 09:09:00,0.0847073772947798,9419.030604546,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441309,-14.668056,1,3.55,2021-11-26 08:26:00,0.111157745586315,12360.1773664449,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441382,-14.668198,2,3.55,2021-11-26 09:03:00,0.104067767954932,11571.8078238116,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441198,-14.668204,3,3.55,2021-11-26 08:43:00,0.115118040539528,12800.5420732582,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441367,-14.66792,4,3.55,2021-11-26 08:31:00,0.114533844229853,12735.5824074578,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441126,-14.668796,4,3.55,2021-11-26 08:43:00,0.10079761621968,11208.1835414937,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441173,-14.668115,5,3.55,2021-11-26 08:38:00,0.119294832510244,13264.9801500515,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441144,-14.668093,6,3.55,2021-11-26 08:40:00,0.121938534878553,13558.9464409657,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441439,-14.668142,7,3.55,2021-11-26 09:04:00,0.102511904957685,11398.8037519638,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441483,-14.668143,8,3.55,2021-11-26 08:47:00,0.100399309806088,11163.8938890523,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441294,-14.668918,8,3.55,2021-11-26 08:59:00,0.0885418491785441,9845.4044243818,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441255,-14.668141,9,3.55,2021-11-26 08:53:00,0.114356976988513,12715.9156675312,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441607,-14.668098,10,3.55,2021-11-26 08:40:00,0.0940371641135816,10456.455565472,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.44142,-14.668825,10,3.55,2021-11-26 08:52:00,0.0833039023790065,9262.97131423911,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.44127,-14.668115,11,3.55,2021-11-26 08:23:00,0.110275392688829,12262.0642007342,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
145.441168,-14.668118,12,3.55,2021-11-26 08:22:00,0.115449181059757,12837.3632191141,"moving",11,-14.66718,145.44174,"run_day_11652_liz21_del_08_11.json","08",11652
