"X","Y","PartID","depth","date_time","distance_decdegree","distance_meters","movement","id","Lat","Long","json_file","DeliveryTime","DeliveryDay"
145.437521,-14.683254,0,3.55,2021-11-26 08:38:00,0.0936981477384717,10418.7586645104,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437375,-14.684085,0,3.55,2021-11-26 08:50:00,0.0937279824394651,10422.0761318988,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437221,-14.683488,1,3.55,2021-11-26 08:16:00,0.100632788695349,11189.8555570167,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437382,-14.68328,2,3.55,2021-11-26 08:22:00,0.0970577344030373,10792.3276572328,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437229,-14.684146,2,3.55,2021-11-26 08:34:00,0.0976909852802482,10862.7419420719,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437491,-14.683314,3,3.55,2021-11-26 08:46:00,0.0927092454709569,10308.7977494154,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437341,-14.684157,3,3.55,2021-11-26 08:58:00,0.0951157586748025,10576.3898085862,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437467,-14.683499,4,3.55,2021-11-26 08:52:00,0.0900560835267527,10013.7796016535,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437297,-14.684371,4,3.55,2021-11-26 09:04:00,0.0986711359486936,10971.7297237503,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437617,-14.683414,5,3.55,2021-11-26 08:54:00,0.0901667448446565,10026.0845787802,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437451,-14.684251,5,3.55,2021-11-26 09:06:00,0.0947674638418399,10537.6611901843,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437474,-14.683394,6,3.55,2021-11-26 08:15:00,0.0907999709393977,10096.4961079344,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437306,-14.68425,6,3.55,2021-11-26 08:27:00,0.0968830413814092,10772.9026795075,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437484,-14.683315,7,3.55,2021-11-26 08:41:00,0.0927269651176844,10310.7680842335,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437331,-14.684162,7,3.55,2021-11-26 08:53:00,0.0956091381018551,10631.2510977853,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437383,-14.683366,8,3.55,2021-11-26 08:47:00,0.0957367127563836,10645.4367521373,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437227,-14.684241,8,3.55,2021-11-26 08:59:00,0.0987319098989227,10978.4874786879,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437228,-14.683616,9,3.55,2021-11-26 08:45:00,0.0988040170473439,10986.5054277671,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437278,-14.683443,10,3.55,2021-11-26 08:30:00,0.0989321621132143,11000.7545089665,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437108,-14.684351,10,3.55,2021-11-26 08:42:00,0.102607496217647,11409.4330151031,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437495,-14.68325,11,3.55,2021-11-26 08:28:00,0.0934764583251975,10394.1079264635,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437347,-14.684086,11,3.55,2021-11-26 08:40:00,0.0943122172055296,10487.0400738546,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437262,-14.683559,12,3.55,2021-11-26 08:44:00,0.0980973772686719,10907.9306694136,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437543,-14.683451,13,3.55,2021-11-26 08:58:00,0.089582267686107,9961.09368400989,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437379,-14.684295,13,3.55,2021-11-26 09:10:00,0.095492025031436,10618.2287185109,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437502,-14.683374,14,3.55,2021-11-26 08:58:00,0.0910558905363306,10124.9530687422,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437349,-14.684213,14,3.55,2021-11-26 09:10:00,0.0947329790296725,10533.826654025,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437505,-14.683375,15,3.55,2021-11-26 09:00:00,0.0908253058502749,10099.3132214909,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437353,-14.68421,15,3.55,2021-11-26 09:12:00,0.0942762805928188,10483.0441048403,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437479,-14.683572,16,3.55,2021-11-26 09:01:00,0.0887609140753663,9869.76332951434,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437225,-14.683489,17,3.55,2021-11-26 08:22:00,0.100401304268337,11164.1156631358,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437477,-14.683502,18,3.55,2021-11-26 08:41:00,0.0900992406607919,10018.5784560072,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.4373,-14.684378,18,3.55,2021-11-26 08:53:00,0.0992499241966044,11036.0880405194,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437637,-14.683329,19,3.55,2021-11-26 09:07:00,0.0898371147148844,9989.43138068038,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437484,-14.684139,19,3.55,2021-11-26 09:19:00,0.0915590722588049,10180.9043234617,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437207,-14.683501,20,3.55,2021-11-26 08:28:00,0.101176306369173,11250.2919648876,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437452,-14.683607,21,3.55,2021-11-26 08:59:00,0.0891264241777007,9910.40619853125,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437644,-14.683304,22,3.55,2021-11-26 09:09:00,0.0897082684652502,9975.10433140387,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437494,-14.684108,22,3.55,2021-11-26 09:21:00,0.0908449821643494,10101.5011277911,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437608,-14.683366,23,3.55,2021-11-26 08:37:00,0.0910520797213535,10124.5293254504,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437442,-14.684204,23,3.55,2021-11-26 08:49:00,0.094876670281915,10549.8043922775,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437538,-14.683241,24,3.55,2021-11-26 08:25:00,0.093374226994791,10382.7403211782,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.43739,-14.684066,24,3.55,2021-11-26 08:37:00,0.0931068526393594,10353.0096493393,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.43727,-14.683564,25,3.55,2021-11-26 08:47:00,0.0976442443180335,10857.5445842071,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437511,-14.683517,26,3.55,2021-11-26 08:35:00,0.0894811481356144,9949.84970301053,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437329,-14.68439,26,3.55,2021-11-26 08:47:00,0.0990274695100573,11011.3522079671,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437246,-14.683371,27,3.55,2021-11-26 09:03:00,0.102251346209849,11369.8309411115,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437098,-14.684264,27,3.55,2021-11-26 09:15:00,0.10056507335887,11182.3259551442,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437363,-14.683414,28,3.55,2021-11-26 08:52:00,0.0957548386388486,10647.4522583083,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437205,-14.684296,28,3.55,2021-11-26 09:04:00,0.0995355435607526,11067.8474647642,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437479,-14.683389,29,3.55,2021-11-26 08:57:00,0.0910649751246473,10125.9632288737,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437325,-14.684236,29,3.55,2021-11-26 09:09:00,0.0956277106753658,10633.3162737344,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437473,-14.683361,30,3.55,2021-11-26 08:33:00,0.0916563200620742,10191.7177858125,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437311,-14.684218,30,3.55,2021-11-26 08:45:00,0.096874122260593,10771.9109185226,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437287,-14.683372,31,3.55,2021-11-26 08:58:00,0.1003746535441,11161.1522378092,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437137,-14.684261,31,3.55,2021-11-26 09:10:00,0.100160355420864,11137.3233737159,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437436,-14.683331,32,3.55,2021-11-26 08:49:00,0.0938175648877268,10432.0372456619,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437285,-14.684188,32,3.55,2021-11-26 09:01:00,0.0966683021273452,10749.0247639042,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437313,-14.68357,33,3.55,2021-11-26 09:02:00,0.0949263469955861,10555.3281908101,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437604,-14.683381,34,3.55,2021-11-26 08:22:00,0.0902986792954353,10040.7550203565,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437433,-14.684219,34,3.55,2021-11-26 08:34:00,0.0949793541695078,10561.222319626,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437366,-14.683628,35,3.55,2021-11-26 08:58:00,0.0922339684508075,10255.9493560241,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437387,-14.683554,36,3.55,2021-11-26 09:08:00,0.0909207950343392,10109.9311343083,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.43738,-14.683515,37,3.55,2021-11-26 08:14:00,0.0924440849430179,10279.3132439622,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437305,-14.683589,38,3.55,2021-11-26 08:37:00,0.0953641036637698,10604.004511417,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437505,-14.683455,39,3.55,2021-11-26 08:44:00,0.0903986301960823,10051.869053422,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437336,-14.684317,39,3.55,2021-11-26 08:56:00,0.0975585663991919,10848.0176343065,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437383,-14.68344,40,3.55,2021-11-26 08:38:00,0.0940306451166064,10455.7306860816,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
145.437214,-14.684327,40,3.55,2021-11-26 08:50:00,0.10029109339829,11151.8607735254,"moving",13,-14.6826,145.43751,"run_day_11652_liz21_del_08_13.json","08",11652
