"X","Y","PartID","depth","date_time","distance_decdegree","distance_meters","movement","id","Lat","Long","json_file","DeliveryTime","DeliveryDay"
145.44064,-14.683715,0,3.55,2021-11-26 07:59:00,0.0543112028819031,6039.13022043096,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440442,-14.684268,0,3.55,2021-11-26 08:11:00,0.0650745836207149,7235.96355213059,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440273,-14.68462,0,3.55,2021-11-26 08:23:00,0.0431559061796632,4798.7178219271,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440203,-14.684867,0,3.55,2021-11-26 08:35:00,0.02847851949194,3166.66688585191,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440263,-14.683998,1,3.55,2021-11-26 07:32:00,0.10150381486073,11286.7092475818,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.439969,-14.684801,1,3.55,2021-11-26 07:44:00,0.0947241553317315,10532.8455035797,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.44043,-14.683807,2,3.55,2021-11-26 07:41:00,0.0818439791778951,9100.63526098484,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440168,-14.684506,2,3.55,2021-11-26 07:53:00,0.0826765584045455,9193.21384701801,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440488,-14.683934,3,3.55,2021-11-26 07:11:00,0.0700725300624786,7791.70984009595,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440269,-14.68448,3,3.55,2021-11-26 07:23:00,0.0651221828162904,7241.25634119095,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440143,-14.684871,3,3.55,2021-11-26 07:35:00,0.0455406391894709,5063.88803401953,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.44018,-14.684169,4,3.55,2021-11-26 08:07:00,0.106063554373911,11793.7291482682,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440367,-14.683952,5,3.55,2021-11-26 07:27:00,0.087632132783528,9744.24857657063,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440101,-14.684629,5,3.55,2021-11-26 07:39:00,0.0805329454769442,8954.85496477906,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440496,-14.683717,6,3.55,2021-11-26 07:23:00,0.0748402333990952,8321.85426287405,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440246,-14.684401,6,3.55,2021-11-26 07:35:00,0.080671131001367,8970.22049403059,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440085,-14.684914,6,3.55,2021-11-26 07:47:00,0.0596137844543072,6628.75038940122,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.44051,-14.684035,7,3.55,2021-11-26 07:49:00,0.0664913261613378,7393.49813500938,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440314,-14.684497,7,3.55,2021-11-26 08:01:00,0.0555297545435166,6174.62698305668,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.4402,-14.684799,7,3.55,2021-11-26 08:13:00,0.0357496195639583,3975.17632498523,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440235,-14.684175,8,3.55,2021-11-26 08:04:00,0.0993353758948636,11045.589835839,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.439987,-14.684903,8,3.55,2021-11-26 08:16:00,0.0852318876165632,9477.35349130102,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440438,-14.683939,9,3.55,2021-11-26 07:39:00,0.077265532571294,8591.5352264178,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440199,-14.684539,9,3.55,2021-11-26 07:51:00,0.0714984685523726,7950.26696587936,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440086,-14.685013,9,3.55,2021-11-26 08:03:00,0.0540897236359755,6014.50285192675,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440427,-14.683815,10,3.55,2021-11-26 07:49:00,0.0822526649832439,9146.07904913126,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440165,-14.684513,10,3.55,2021-11-26 08:01:00,0.0825720310497851,9181.59093547308,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440388,-14.684185,11,3.55,2021-11-26 07:47:00,0.0780928770734095,8683.53173764031,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
145.440177,-14.68467,11,3.55,2021-11-26 07:59:00,0.0585106280069322,6506.08498915789,"moving",17,-14.68333,145.44074,"run_day_11652_liz21_del_07_17.json","07",11652
