"X","Y","PartID","depth","date_time","distance_decdegree","distance_meters","movement","id","Lat","Long","json_file","DeliveryTime","DeliveryDay"
145.437022,-14.682051,0,3.55,2021-11-26 09:04:00,0.148629384207067,16526.8334741308,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437441,-14.682029,1,3.55,2021-11-26 08:48:00,0.134984467210936,15009.5879296749,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437113,-14.682034,2,3.55,2021-11-26 08:58:00,0.146331087914223,16271.2745864405,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437045,-14.682124,3,3.55,2021-11-26 08:40:00,0.147978869019664,16454.4994855863,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437489,-14.682024,4,3.55,2021-11-26 08:32:00,0.132623303396319,14747.0384925128,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.436939,-14.682161,5,3.55,2021-11-26 08:15:00,0.14959229980805,16633.904803747,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.436966,-14.682219,6,3.55,2021-11-26 08:20:00,0.148256312842464,16485.3498311105,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437308,-14.682035,7,3.55,2021-11-26 08:14:00,0.138379297883209,15387.0758772489,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437269,-14.681862,8,3.55,2021-11-26 08:34:00,0.142872889506868,15886.7404682124,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.436968,-14.682116,9,3.55,2021-11-26 08:31:00,0.149895454766739,16667.6140971403,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437142,-14.682073,10,3.55,2021-11-26 08:25:00,0.144153253756139,16029.1104769884,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437377,-14.682178,11,3.55,2021-11-26 09:08:00,0.132091955898986,14687.955346524,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437417,-14.681992,12,3.55,2021-11-26 08:51:00,0.136347878602979,15161.1923593995,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437081,-14.682009,13,3.55,2021-11-26 08:47:00,0.148175274223106,16476.3387477756,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437375,-14.682075,14,3.55,2021-11-26 09:03:00,0.13479398227922,14988.4069716658,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437251,-14.681928,15,3.55,2021-11-26 08:44:00,0.143164546365788,15919.1712312454,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437319,-14.682185,16,3.55,2021-11-26 08:46:00,0.136565029007647,15185.3383827173,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437464,-14.682126,17,3.55,2021-11-26 08:53:00,0.131797480183461,14655.2111409376,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437449,-14.681875,18,3.55,2021-11-26 09:06:00,0.134762434468732,14984.8990151928,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437208,-14.682119,19,3.55,2021-11-26 08:13:00,0.14087028975764,15664.0615359985,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437187,-14.681841,20,3.55,2021-11-26 09:09:00,0.14406397575267,16019.1832159416,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437232,-14.681902,21,3.55,2021-11-26 08:45:00,0.144111031788401,16024.4156083829,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437311,-14.681943,22,3.55,2021-11-26 09:00:00,0.139844473178505,15549.9959367308,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437484,-14.682052,23,3.55,2021-11-26 08:30:00,0.132068129179469,14685.3059361952,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437207,-14.68217,24,3.55,2021-11-26 08:59:00,0.140475581862846,15620.1720205908,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437477,-14.682066,25,3.55,2021-11-26 08:19:00,0.131752811976597,14650.2442629521,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
145.437313,-14.681995,26,3.55,2021-11-26 08:18:00,0.138831609477549,15437.370631802,"moving",16,-14.68079,145.43733,"run_day_11652_liz21_del_08_16.json","08",11652
