"X","Y","PartID","depth","date_time","distance_decdegree","distance_meters","movement","id","Lat","Long","json_file","DeliveryTime","DeliveryDay"
145.439481,-14.685535,0,3.55,2021-11-26 06:56:00,0.134992308449217,15010.4598355904,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439225,-14.685574,1,3.55,2021-11-26 07:05:00,0.148353395466466,16496.1449263649,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439683,-14.685694,2,3.55,2021-11-26 06:45:00,0.115926552544038,12890.4445062908,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439527,-14.685656,3,3.55,2021-11-26 06:54:00,0.127995261367968,14232.4236986624,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439546,-14.685375,4,3.55,2021-11-26 06:59:00,0.135717774071823,15091.1279322791,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439579,-14.685386,5,3.55,2021-11-26 06:37:00,0.131586838413719,14631.7888448029,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439431,-14.68563,6,3.55,2021-11-26 06:32:00,0.133743691653237,14871.6199825542,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439334,-14.685554,7,3.55,2021-11-26 06:57:00,0.143754742142045,15984.7980072921,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.43929,-14.685587,8,3.55,2021-11-26 06:42:00,0.143754740696144,15984.7978465153,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439624,-14.685365,9,3.55,2021-11-26 06:35:00,0.128650960365928,14305.3341006414,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.43968,-14.685397,10,3.55,2021-11-26 06:17:00,0.125881907384402,13997.4294574857,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439817,-14.68535,11,3.55,2021-11-26 06:59:00,0.109719573438212,12200.2599199343,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439721,-14.686205,11,3.55,2021-11-26 07:11:00,0.0956307836647737,10633.6579745662,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439226,-14.685624,12,3.55,2021-11-26 07:00:00,0.146634759910619,16305.0413718038,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439464,-14.685669,13,3.55,2021-11-26 06:15:00,0.133240312727707,14815.6467998555,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439528,-14.685397,14,3.55,2021-11-26 06:27:00,0.134876210936536,14997.5503811842,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439315,-14.685579,15,3.55,2021-11-26 06:41:00,0.142756793585521,15873.8311907544,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439604,-14.685488,16,3.55,2021-11-26 06:28:00,0.127314294338496,14156.7036197728,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439672,-14.685408,17,3.55,2021-11-26 06:13:00,0.12672357161664,14091.0182500488,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439411,-14.685537,18,3.55,2021-11-26 06:38:00,0.13799041402502,15343.8339651644,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439213,-14.685635,19,3.55,2021-11-26 06:37:00,0.144912302179589,16113.5128107536,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439673,-14.685597,20,3.55,2021-11-26 06:52:00,0.12022841525832,13368.7898152404,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439737,-14.685636,21,3.55,2021-11-26 06:18:00,0.114967704451584,12783.8254629872,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439859,-14.685394,22,3.55,2021-11-26 06:24:00,0.0985311257992228,10956.1613054504,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439769,-14.6862,22,3.55,2021-11-26 06:36:00,0.0901444179184511,10023.6019378586,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439607,-14.685463,23,3.55,2021-11-26 07:07:00,0.129385240028584,14386.982273867,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439757,-14.68547,24,3.55,2021-11-26 07:05:00,0.116533632201667,12957.9486842884,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
145.439613,-14.685363,25,3.55,2021-11-26 06:45:00,0.130159433310662,14473.0686390764,"moving",18,-14.68443,145.43979,"run_day_11652_liz21_del_06_18.json","06",11652
